fp_n,tp_n,fp_mean,tp_mean,fp_median,tp_median,fp_p25,fp_p75,fp_p95,tp_p25,tp_p75,tp_p95,diff_mean,ratio,cohens_d,ttest_p,mannwhitney_p,event_type,metric
300,300,1.9744631387023492,2.720444478754014,1.7828401519730055,2.4134189692973016,1.3131459698413013,2.437041628820523,3.8805567868862956,1.4634809040027492,3.410190350016159,6.540421718647707,-0.7459813400516646,0.7257869639032919,-0.5226227978070992,4.036936612444114e-10,1.1696235505178855e-07,Isolated Supraventricular Beat,snr_proxy
297,298,75.97909320145045,66.8147717121919,77.63608087091758,66.03441084462983,69.90897269180755,85.70983649104593,96.54519370113069,60.58902137043084,71.00610741862269,89.85770698986353,9.164321489258555,1.137160110772126,0.6453440751287395,1.8953114228443047e-14,7.170126237671889e-22,Isolated Supraventricular Beat,mean_hr_bpm
297,298,0.2524530960220605,0.23426799526288258,0.2299691331941275,0.16885997740284625,0.17922553012718362,0.2824481194861587,0.368085060441901,0.12038432416925791,0.26799494297300663,0.5547379345577619,0.018185100759177925,1.0776252033009102,0.09231390116569364,0.2613928812910354,1.2055056151764916e-08,Isolated Supraventricular Beat,rr_cv
292,279,0.7164104636759263,0.8288235343401855,0.6754420564526716,0.7985076962177716,0.44119085856620527,0.9178984544567277,1.3862943611198906,0.5359005156087264,1.027061866847773,1.5411567877240353,-0.11241307066425921,0.8643703200902112,-0.29564609195890623,0.0004676085421108074,0.0006595800362443192,Isolated Supraventricular Beat,samp_en
300,300,38.10666666666667,33.02333333333333,40.0,34.0,36.0,44.0,49.05000000000001,31.0,36.0,46.0,5.083333333333336,1.1539315635409306,0.5869374063283558,2.1373099225554897e-12,2.5050952241443508e-20,Isolated Supraventricular Beat,n_peaks
300,300,19.545348313892234,14.280634379873318,13.290293434021907,11.09547753011966,10.7929110934172,18.960562717088642,57.47811600201912,4.259347297957782,17.215160969915605,39.3363327377087,5.264713934018916,1.3686610688275054,0.34183925716079083,3.358345602889738e-05,2.6303682559130445e-12,Isolated Ventricular Beat,mean_motion
300,300,417.5909195195819,416.6015342660628,401.5761911081429,406.53574543504624,396.79813384372983,408.9503768818786,455.9253093138693,401.82857052862005,413.6044306356574,444.7892429814372,0.9893852535191172,1.0023748958468484,0.009998350454850069,0.9027652019283865,3.2995176155561893e-10,Isolated Ventricular Beat,max_motion
300,300,54.092741499913615,39.586248095217734,49.8390181062869,48.66169221504224,49.067496159476335,51.58457369046464,74.91125399840749,22.917511612439363,50.72720708560985,60.63816979046546,14.506493404695881,1.3664528492269101,0.9221124765443566,8.322487168056372e-27,2.775574205612073e-12,Isolated Ventricular Beat,std_motion
300,300,7.696358348951332,6.594780196594726,3.9875533004548602,2.903923262108865,2.5520536089531087,6.522456977369723,28.104429059146668,2.010163426727607,5.983340837018957,27.06827615761518,1.1015781523566055,1.1670378874682457,0.11207541615334456,0.17109792408168994,1.472574352341581e-06,Isolated Ventricular Beat,median_motion
300,300,28.252949951910583,57.23471293392603,30.252829337368635,36.50208183689403,21.339949055227162,37.330125164822675,40.45072455524347,25.8077967767883,94.68598650803335,130.77641251768748,-28.98176298201545,0.4936331205946098,-0.9832780610710614,5.843265844964777e-28,1.392843441842664e-13,Isolated Ventricular Beat,peak_ratio
