cohort,event,mean_motion_mg,std_motion_mg,max_motion_mg,dynamic_range_mv,flat_pct,clip_pct,baseline_drift,hf_noise_ratio,snr_proxy,kurt,rr_cv,pct_physiologic_hr,mean_hr_bpm,sqi_score_ecg,sqi_score_amb
TP,Atrial Fibrillation,0.29291460282760545,0.633377207199273,5.991881467583303,34.417,0.0,0.0,0.5033660501624542,2.0805778206694314e-05,0.21698969612488034,21.126029623855278,0.3513859166863245,95.38461538461539,139.63636363636363,0.7147381314953856,0.7126445591362583
TP,Atrial Fibrillation,0.2563461678731278,0.8652273556853703,7.087749343804129,3.511,0.0,0.0,0.002959079854543977,2.0479525290151317e-05,1.5292223394291857,10.606003899579786,0.13641587925634718,100.0,101.05263157894737,0.8409229607583497,0.8387672869736805
TP,Atrial Fibrillation,0.3385399819400043,0.7506544633878995,6.1029984343971835,17.948,0.0,0.0,0.10770347885426514,8.40560521671819e-05,1.1209272727492616,18.746926308079978,0.16305116178706838,100.0,76.03960396039604,0.8071520761955902,0.8044195437026093
TP,Atrial Fibrillation,0.33227746599286473,0.7607634467856516,6.279050593468016,4.013,0.0,0.0,0.00312140808621675,0.0001389769842902509,3.2255513474539423,26.80769228257104,0.3325035392432632,100.0,80.84210526315789,0.9374218716655929,0.9343070300247596
TP,Atrial Fibrillation,0.47823843947398453,0.8881021927896191,7.434837246962787,1.119,0.0,0.0,0.002860982365897168,7.8565965909411e-05,3.624294068673713,14.379882515508392,0.17509958265564918,100.0,93.65853658536585,0.9508324147653034,0.946285168662917
TP,Atrial Fibrillation,0.30760385938644963,0.6083611872301076,4.959515910793353,3.048,0.0,0.0,0.0027814731950245673,0.0002773258269073563,2.005625289565204,14.434193959929797,0.2025429516080735,97.10144927536231,139.63636363636363,0.8708581254825642,0.8681793322787994
TP,Atrial Fibrillation,0.37122531709970824,0.8569329871882232,7.125677442649674,2.258,0.0,0.0,0.07934889530281708,0.00028363316090458695,1.2853757511177013,9.841066209893127,0.1771873989503716,92.0,48.9171974522293,0.806825689218058,0.8038305479948163
TP,Atrial Fibrillation,0.2642086817873995,0.8208972918919571,6.654970717734694,7.128,0.0,0.0,0.01053518035796033,7.02562675235815e-05,4.240425431028784,15.460180540433374,0.3695190117476777,100.0,106.66666666666667,0.966468946639681,0.9639154517758797
TP,Atrial Fibrillation,0.23757792340829467,0.7265386976120876,6.126179164048524,9.992999999999999,0.0,0.0,0.011986366748184837,1.2336572505397737e-05,2.69828712999515,21.029732362432338,0.29213708270311867,100.0,91.42857142857143,0.9148059243309588,0.9126325474127173
TP,Atrial Fibrillation,0.46429531292188897,0.7968850404296348,6.369665760394693,4.528,0.0,0.0,0.0055199065778644705,5.730847491565872e-05,1.3856620688037984,22.987530315267012,0.27671617235792884,100.0,72.45283018867924,0.8294863628069784,0.8256350965031394
