thr,sens,spec,ppv,f1,youden,tp,fp
0.004446608014404774,0.8902439024390244,0.426,0.20277777777777778,0.33031674208144796,0.31624390243902445,73,287
0.004453778266906738,0.8902439024390244,0.428,0.20334261838440112,0.3310657596371882,0.31824390243902445,73,286
0.004461539909243584,0.8902439024390244,0.43,0.20391061452513967,0.33181818181818185,0.32024390243902445,73,285
0.004469696898013353,0.8902439024390244,0.432,0.20448179271708683,0.3325740318906606,0.32224390243902445,73,284
0.004475266207009554,0.8780487804878049,0.432,0.20224719101123595,0.3287671232876712,0.31004878048780493,72,284
0.004487210884690285,0.8780487804878049,0.434,0.2028169014084507,0.3295194508009153,0.31204878048780493,72,283
0.004510137252509594,0.8780487804878049,0.436,0.2033898305084746,0.3302752293577982,0.31404878048780493,72,282
0.004526931326836348,0.8780487804878049,0.438,0.20396600566572237,0.3310344827586207,0.31604878048780494,72,281
0.004533556755632162,0.8780487804878049,0.44,0.20454545454545456,0.3317972350230415,0.31804878048780494,72,280
0.004539409652352333,0.8658536585365854,0.44,0.2022792022792023,0.3279445727482679,0.3058536585365854,71,280
0.0045417179353535175,0.8658536585365854,0.442,0.20285714285714285,0.3287037037037037,0.3078536585365854,71,279
0.004560837056487799,0.8536585365853658,0.442,0.20057306590257878,0.3248259860788863,0.2956585365853659,70,279
0.004573540296405554,0.8536585365853658,0.444,0.20114942528735633,0.32558139534883723,0.2976585365853659,70,278
0.004574285354465246,0.8536585365853658,0.446,0.2017291066282421,0.32634032634032634,0.2996585365853659,70,277
0.0045778085477650166,0.8536585365853658,0.448,0.2023121387283237,0.32710280373831774,0.3016585365853659,70,276
0.004595327191054821,0.8536585365853658,0.45,0.2028985507246377,0.32786885245901637,0.3036585365853659,70,275
0.0045973556116223335,0.8536585365853658,0.452,0.20348837209302326,0.3286384976525822,0.3056585365853659,70,274
0.004601066932082176,0.8536585365853658,0.454,0.20408163265306123,0.32941176470588235,0.3076585365853659,70,273
0.004628017544746399,0.8536585365853658,0.456,0.2046783625730994,0.330188679245283,0.3096585365853659,70,272
0.004638658836483955,0.8536585365853658,0.458,0.20527859237536658,0.3309692671394799,0.3116585365853659,70,271
0.004647667985409498,0.8536585365853658,0.46,0.20588235294117646,0.33175355450236965,0.3136585365853659,70,270
0.004657461307942867,0.8536585365853658,0.462,0.20648967551622419,0.332541567695962,0.3156585365853659,70,269
0.004672590177506208,0.8414634146341463,0.462,0.20414201183431951,0.32857142857142857,0.3034634146341464,69,269
0.004712065681815147,0.8414634146341463,0.464,0.20474777448071216,0.32935560859188545,0.3054634146341464,69,268
